"work_year","experience_level","employment_type","job_title","salary_in_EUR","salary_in_usd","employee_residence","remote_ratio","company_location","company_size"
2022,"MI","FT","Data Scientist",117300,127500,"US",100,"US","M"
2022,"SE","FT","Data Scientist",116380,126500,"US",100,"US","M"
2022,"SE","FT","Data Scientist",46920,51000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",239200,260000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",161000,175000,"US",0,"US","M"
2022,"EN","FT","Applied Data Scientist",36800,40000,"AU",100,"PK","M"
2022,"EN","FT","AI Programmer",36800,40000,"PK",100,"AU","M"
2022,"SE","FT","Data Engineer",230000,250000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",57960,63000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",193200,210000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",147200,160000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",250746,272550,"US",100,"US","M"
2022,"SE","FT","Data Scientist",182344,198200,"US",100,"US","M"
2022,"MI","FT","Data Scientist",90000,94560,"FR",100,"FR","M"
2022,"MI","FT","Data Scientist",50000,52533,"FR",100,"FR","M"
2022,"SE","FT","Data Scientist",202400,220000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",134320,146000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",138000,150000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",92000,100000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Software Engineer",228528,248400,"CA",100,"CA","M"
2022,"SE","FT","Machine Learning Software Engineer",168912,183600,"CA",100,"CA","M"
2022,"MI","FT","Data Engineer",138000,150000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",138000,150000,"US",100,"US","M"
2022,"EN","FT","Machine Learning Developer",36800,40000,"PK",100,"AU","M"
2022,"SE","FT","Lead Data Scientist",4460000,56723,"IN",0,"IN","L"
2022,"MI","FT","Data Engineer",110400,120000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",87400,95000,"US",0,"US","M"
2022,"EN","FT","Data Engineer",147200,160000,"US",0,"US","M"
2022,"EN","FT","Data Engineer",124200,135000,"US",0,"US","M"
2022,"EN","FT","Data Science Consultant",23000,24165,"IT",50,"IT","M"
2022,"SE","FT","Data Engineer",198720,216000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",132480,144000,"US",100,"US","M"
2022,"EN","FT","Data Engineer",78200,85000,"US",0,"US","M"
2022,"EN","FT","Data Engineer",59800,65000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",137080,149000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",109480,119000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",128800,140000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",110400,120000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",138000,150000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",101200,110000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",226320,246000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",184920,201000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",174800,190000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",142600,155000,"US",0,"US","M"
2022,"SE","FT","ML Engineer",216200,235000,"US",100,"US","M"
2022,"SE","FT","ML Engineer",170200,185000,"US",100,"US","M"
2022,"SE","FT","Cloud Database Engineer",174800,190000,"US",100,"US","M"
2022,"SE","FT","Cloud Database Engineer",147200,160000,"US",100,"US","M"
2022,"EN","FT","Product Data Analyst",92000,100000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",119600,130000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",105800,115000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",81750,92350,"GB",0,"GB","M"
2022,"MI","FT","Data Scientist",59950,67723,"GB",0,"GB","M"
2022,"MI","FT","Data Engineer",96600,105000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",64400,70000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",188140,204500,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",130824,142200,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",176640,192000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",150880,164000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",171028,185900,"US",0,"US","M"
2022,"SE","FT","Data Engineer",118956,129300,"US",0,"US","M"
2022,"SE","FT","Data Engineer",119600,130000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",69000,75000,"US",0,"US","M"
2022,"SE","FT","Data Science Manager",161000,175000,"US",0,"US","M"
2022,"SE","FT","Data Science Manager",110400,120000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",154100,167500,"US",0,"US","M"
2022,"SE","FT","Data Engineer",97980,106500,"US",0,"US","M"
2022,"MI","FT","Data Analyst",69000,75000,"US",100,"US","M"
2022,"MI","FT","Data Analyst",55200,60000,"US",100,"US","M"
2022,"SE","FT","Applied Scientist",169280,184000,"US",100,"US","M"
2022,"SE","FT","Applied Scientist",130640,142000,"US",100,"US","M"
2022,"MI","FT","Data Scientist",133400,145000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",92000,100000,"US",0,"US","M"
2022,"EN","FT","Machine Learning Software Engineer",9200,10000,"MA",50,"MA","S"
2022,"MI","FT","Data Scientist",2500000,31795,"IN",100,"US","M"
2022,"MI","FT","NLP Engineer",198000,44365,"PL",100,"PL","S"
2022,"SE","FT","Data Engineer",161000,175000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",110400,120000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",161000,175000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",110400,120000,"US",0,"US","M"
2022,"EX","FT","Data Engineer",184000,200000,"US",0,"US","M"
2022,"EX","FT","Data Engineer",133400,145000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",81750,92350,"GB",100,"GB","M"
2022,"MI","FT","Data Engineer",65400,73880,"GB",100,"GB","M"
2022,"SE","FT","Data Engineer",133400,145000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",92000,100000,"US",0,"US","M"
2022,"SE","FT","Applied Scientist",176640,192000,"US",100,"US","M"
2022,"SE","FT","Applied Scientist",150880,164000,"US",100,"US","M"
2022,"EX","FT","Data Engineer",285200,310000,"US",100,"US","M"
2022,"EX","FT","Data Engineer",219880,239000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",110400,120000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",87400,95000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",133400,145000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",124200,135000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",92000,100000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",71760,78000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",70000,73546,"ES",0,"ES","M"
2022,"SE","FT","Data Engineer",35000,36773,"ES",0,"ES","M"
2022,"MI","FT","Data Engineer",147200,160000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",110400,120000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",174800,190000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",138000,150000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",2800000,35610,"IN",50,"IN","L"
2022,"SE","FT","AI Scientist",115000,125000,"CO",100,"CO","L"
2022,"SE","FT","Data Engineer",110400,120000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",87400,95000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",138000,150000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",92000,100000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",45000,47280,"ES",0,"ES","M"
2022,"SE","FT","Data Scientist",36000,37824,"ES",0,"ES","M"
2022,"SE","FT","Data Analyst",106659.28,115934,"US",100,"US","M"
2022,"SE","FT","Data Analyst",75132.72,81666,"US",100,"US","M"
2022,"SE","FT","Data Scientist",161000,175000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",128800,140000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",110400,120000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",87400,95000,"US",0,"US","M"
2022,"SE","FT","Research Engineer",229540,249500,"US",0,"US","M"
2022,"SE","FT","Research Engineer",137862,149850,"US",0,"US","M"
2022,"MI","FT","Analytics Engineer",112700,122500,"US",100,"US","M"
2022,"MI","FT","Analytics Engineer",92000,100000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",229540,249500,"US",0,"US","M"
2022,"SE","FT","Data Scientist",137862,149850,"US",0,"US","M"
2022,"EN","FT","Data Analyst",50600,55000,"US",0,"US","M"
2022,"EN","FT","Data Analyst",44160,48000,"US",0,"US","M"
2022,"SE","FT","Research Scientist",229540,249500,"US",0,"US","M"
2022,"SE","FT","Research Scientist",137862,149850,"US",0,"US","M"
2022,"MI","FT","Computer Vision Engineer",56000,58837,"FR",100,"FR","S"
2022,"SE","FT","Data Engineer",174800,190000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",110400,120000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",116840,127000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",95680,104000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",193200,210000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",138000,150000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",193200,210000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",138000,150000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",193200,210000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",119600,130000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",168130,182750,"US",100,"US","M"
2022,"SE","FT","Data Scientist",148580,161500,"US",100,"US","M"
2022,"MI","FT","Data Analyst",94428.8,102640,"US",100,"US","M"
2022,"MI","FT","Data Analyst",60812,66100,"US",100,"US","M"
2022,"SE","FT","Research Scientist",193200,210000,"US",100,"US","M"
2022,"SE","FT","Research Scientist",138000,150000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",182896,198800,"US",0,"US","M"
2022,"SE","FT","Data Engineer",112792,122600,"US",0,"US","M"
2022,"MI","FT","Data Engineer",119600,130000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",73600,80000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",125120,136000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",95680,104000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",138000,150000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",92000,100000,"US",100,"US","M"
2022,"EN","FT","Data Engineer",147200,160000,"US",0,"US","M"
2022,"EN","FT","Data Engineer",124200,135000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",198720,216000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",132480,144000,"US",100,"US","M"
2022,"EX","FT","Data Scientist",146280,159000,"US",100,"US","M"
2022,"EX","FT","Data Scientist",119600,130000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",106659.28,115934,"US",100,"US","M"
2022,"SE","FT","Data Analyst",75132.72,81666,"US",100,"US","M"
2022,"SE","FT","Data Engineer",197800,215000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",138000,150000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",226320,246000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",184920,201000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",172040,187000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",140760,153000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",234600,255000,"MX",100,"MX","M"
2022,"SE","FT","Machine Learning Engineer",170200,185000,"MX",100,"MX","M"
2022,"MI","FT","Data Analyst",381500,430967,"GB",0,"GB","M"
2022,"MI","FT","Data Analyst",49050,55410,"GB",0,"GB","M"
2022,"SE","FT","Data Analyst",48000,50432,"ES",0,"ES","M"
2022,"SE","FT","Data Analyst",38000,39925,"ES",0,"ES","M"
2022,"SE","FT","Data Analyst",155480,169000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",101752,110600,"US",0,"US","M"
2022,"EN","FT","BI Data Analyst",58000,60938,"DE",0,"DE","L"
2022,"SE","FT","BI Developer",128800,140000,"US",100,"US","M"
2022,"SE","FT","BI Developer",110400,120000,"US",100,"US","M"
2022,"MI","FT","Data Analyst",69000,75000,"US",100,"US","M"
2022,"MI","FT","Data Analyst",55200,60000,"US",100,"US","M"
2022,"SE","FT","3D Computer Vision Researcher",9200,10000,"CA",50,"AL","S"
2022,"EN","FT","Data Analyst",46000,50000,"US",50,"US","L"
2022,"MI","FT","MLOps Engineer",123280,134000,"US",100,"US","M"
2022,"MI","FT","MLOps Engineer",114080,124000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",153364,166700,"US",0,"US","M"
2022,"SE","FT","Data Analyst",109480,119000,"US",0,"US","M"
2022,"EN","FT","Data Scientist",114295.28,124234,"US",0,"US","M"
2022,"EN","FT","Data Scientist",68576.8,74540,"US",0,"US","M"
2022,"MI","FT","Data Analyst",92000,100000,"US",100,"US","M"
2022,"MI","FT","Data Analyst",59800,65000,"US",100,"US","M"
2021,"MI","FT","Data Analyst",1250000,16904,"IN",50,"IN","L"
2022,"EN","FT","AI Scientist",184000,200000,"CA",50,"CA","L"
2022,"EN","FT","Machine Learning Engineer",11040,12000,"AR",100,"AR","L"
2022,"SE","FT","Data Engineer",202400,220000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",134320,146000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",65000,68293,"ES",0,"ES","M"
2022,"SE","FT","Data Engineer",35000,36773,"ES",0,"ES","M"
2022,"SE","FT","Data Specialist",101200,110000,"US",0,"US","M"
2022,"SE","FT","Data Specialist",64400,70000,"US",0,"US","M"
2022,"EN","FT","Data Analyst",46000,50000,"US",50,"US","L"
2022,"SE","FT","Data Engineer",110400,120000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",87400,95000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",138000,150000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",92000,100000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",45000,47280,"ES",0,"ES","M"
2022,"SE","FT","Data Scientist",36000,37824,"ES",0,"ES","M"
2022,"SE","FT","Data Architect",174800,190000,"US",100,"US","M"
2022,"SE","FT","Data Architect",124200,135000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",117760,128000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",74980,81500,"US",0,"US","M"
2022,"SE","FT","Data Scientist",159160,173000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",101200,110000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",176640,192000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",110400,120000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",106659.28,115934,"US",100,"US","M"
2022,"SE","FT","Data Analyst",75132.72,81666,"US",100,"US","M"
2022,"SE","FT","Data Analyst",110400,120000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",87400,95000,"US",0,"US","M"
2022,"SE","FT","Principal Machine Learning Engineer",174800,190000,"US",100,"US","L"
2022,"SE","FT","Data Engineer",178480,194000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",119048,129400,"US",100,"US","M"
2022,"SE","FT","Data Analyst",184920,201000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",82064,89200,"US",100,"US","M"
2022,"SE","FT","Data Scientist",151800,165000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",115000,125000,"US",0,"US","M"
2022,"SE","FT","Applied Scientist",211600,230000,"US",100,"US","M"
2022,"SE","FT","Applied Scientist",180320,196000,"US",100,"US","M"
2022,"MI","FT","Machine Learning Engineer",119600,130000,"US",0,"US","M"
2022,"MI","FT","Machine Learning Engineer",82800,90000,"US",0,"US","M"
2022,"MI","FT","Machine Learning Researcher",138000,150000,"US",100,"US","M"
2022,"MI","FT","Machine Learning Researcher",92000,100000,"US",100,"US","M"
2022,"MI","FT","Machine Learning Engineer",211600,230000,"US",0,"US","M"
2022,"MI","FT","Machine Learning Engineer",138000,150000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",141312,153600,"US",0,"US","M"
2022,"SE","FT","Data Engineer",98256,106800,"US",0,"US","M"
2022,"MI","FT","Machine Learning Researcher",119600,130000,"US",100,"US","M"
2022,"MI","FT","Machine Learning Researcher",92000,100000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",198720,216000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",132480,144000,"US",100,"US","M"
2022,"MI","FT","Data Scientist",165600,180000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",110400,120000,"US",0,"US","M"
2022,"EN","FT","Data Engineer",147200,160000,"US",0,"US","M"
2022,"EN","FT","Data Engineer",124200,135000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",177100,192500,"US",100,"US","M"
2022,"SE","FT","Data Analyst",128800,140000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",140300,152500,"US",0,"US","M"
2022,"SE","FT","Data Engineer",119600,130000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",59800,65000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",50600,55000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",164450,178750,"US",0,"US","M"
2022,"SE","FT","Data Engineer",147200,160000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",60000,63040,"FR",100,"FR","M"
2022,"MI","FT","Data Scientist",50000,52533,"FR",100,"FR","M"
2022,"MI","FT","Machine Learning Scientist",151800,165000,"US",0,"US","M"
2022,"MI","FT","Machine Learning Scientist",124200,135000,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",156400,170000,"US",100,"US","M"
2022,"SE","FT","Analytics Engineer",115000,125000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",96600,105000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",64400,70000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",119600,130000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",87400,95000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",187220,203500,"US",0,"US","M"
2022,"SE","FT","Data Scientist",139840,152000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",181635.6,197430,"US",100,"US","M"
2022,"SE","FT","Data Engineer",123979.2,134760,"US",100,"US","M"
2022,"MI","FT","Data Scientist",110400,120000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",181240,197000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",91080,99000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",202400,220000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",149040,162000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",105120,110446,"LT",0,"LT","M"
2022,"MI","FT","Data Engineer",75360,79178,"LT",0,"LT","M"
2022,"MI","FT","Data Science Consultant",62130,70186,"GB",0,"GB","M"
2022,"MI","FT","Data Science Consultant",45780,51716,"GB",0,"GB","M"
2022,"SE","FT","Data Architect",137116.8,149040,"US",100,"US","M"
2022,"SE","FT","Data Architect",104788,113900,"US",100,"US","M"
2020,"MI","FT","Business Data Analyst",87400,95000,"US",0,"US","M"
2021,"SE","FT","Data Analyst",105800,115000,"US",100,"US","S"
2022,"SE","FT","Data Analyst",157320,171000,"US",100,"AU","L"
2022,"EN","FT","Data Analytics Engineer",11960,13000,"AR",100,"AR","S"
2022,"SE","FT","Data Engineer",92000,100000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",71760,78000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",110400,120000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",87400,95000,"US",0,"US","M"
2022,"SE","FT","Data Specialist",101200,110000,"US",0,"US","M"
2022,"SE","FT","Data Specialist",64400,70000,"US",0,"US","M"
2022,"EN","FL","Data Analytics Consultant",46000,50000,"BE",100,"US","S"
2022,"SE","FT","Data Scientist",171028,185900,"US",0,"US","M"
2022,"SE","FT","Data Scientist",118956,129300,"US",0,"US","M"
2022,"MI","FT","Data Analyst",138000,150000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",92000,100000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",211600,230000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",142232,154600,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",188140,204500,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",130824,142200,"US",0,"US","M"
2022,"MI","FT","Data Engineer",147200,160000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",69000,75000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",45000,47280,"ES",0,"ES","M"
2022,"SE","FT","Data Scientist",36000,37824,"ES",0,"ES","M"
2022,"SE","FT","Data Engineer",195960,213000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",139840,152000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",128800,140000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",110400,120000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",101200,110000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",64400,70000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Software Engineer",209024,227200,"CA",100,"CA","M"
2022,"SE","FT","Machine Learning Software Engineer",154560,168000,"CA",100,"CA","M"
2021,"EN","FT","3D Computer Vision Researcher",18400,20000,"AS",0,"AS","M"
2022,"MI","FT","Data Scientist",61000,64090,"DE",0,"DE","M"
2022,"MI","FT","Data Scientist",58000,60938,"DE",0,"DE","M"
2022,"SE","FT","ML Engineer",223560,243000,"US",100,"US","M"
2022,"SE","FT","ML Engineer",168360,183000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",161000,175000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",138000,150000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",119600,130000,"US",100,"US","M"
2022,"MI","FT","Data Scientist",82800,90000,"US",100,"US","M"
2022,"MI","FT","Data Analyst",151800,165000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",114080,124000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",163760,178000,"CA",0,"CA","M"
2022,"SE","FT","Data Engineer",121440,132000,"CA",0,"CA","M"
2022,"SE","FT","Data Engineer",276000,300000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",119600,130000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",155480,169000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",101752,110600,"US",0,"US","M"
2022,"SE","FT","Data Analyst",106720,116000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",88320,96000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",81750,92350,"GB",0,"GB","M"
2022,"SE","FT","Data Analyst",62130,70186,"GB",0,"GB","M"
2022,"SE","FT","Data Analyst",96600,105000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",64400,70000,"US",0,"US","M"
2022,"MI","FT","Machine Learning Researcher",137000,105236,"CA",50,"CA","L"
2022,"SE","FT","Data Engineer",178480,194000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",119048,129400,"US",100,"US","M"
2022,"SE","FT","Data Architect",174800,190000,"US",100,"US","M"
2022,"SE","FT","Data Architect",124200,135000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",92000,100000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",64400,70000,"US",0,"US","M"
2022,"EN","FT","Machine Learning Engineer",174570,189750,"US",0,"US","M"
2022,"EN","FT","Machine Learning Engineer",129030,140250,"US",0,"US","M"
2022,"SE","FT","Data Analyst",119600,130000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",92000,100000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",147200,160000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",100280,109000,"US",0,"US","M"
2022,"SE","FT","Research Engineer",230000,250000,"US",0,"US","M"
2022,"SE","FT","Research Engineer",138000,150000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",189520,206000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",147200,160000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",124200,135000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",110400,120000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",110000,115573,"FR",100,"FR","M"
2022,"SE","FT","Machine Learning Engineer",70000,73546,"FR",100,"FR","M"
2022,"EN","FT","Data Engineer",147200,160000,"US",0,"US","M"
2022,"EN","FT","Data Engineer",124200,135000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",138000,150000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",92000,100000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",110400,120000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",87400,95000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",65000,68293,"ES",0,"ES","M"
2022,"SE","FT","Data Engineer",40000,42026,"ES",0,"ES","M"
2022,"SE","FT","Data Engineer",175904,191200,"US",0,"US","M"
2022,"SE","FT","Data Engineer",119600,130000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",175904,191200,"US",0,"US","M"
2022,"SE","FT","Data Engineer",119600,130000,"US",0,"US","M"
2022,"EN","FT","Machine Learning Research Engineer",63000,66192,"DE",50,"DE","L"
2022,"EN","FT","3D Computer Vision Researcher",46000,50000,"US",100,"CR","S"
2022,"SE","FT","Data Engineer",211600,230000,"US",0,"US","L"
2022,"SE","FT","Data Engineer",142232,154600,"US",0,"US","L"
2022,"SE","FT","Data Engineer",110400,120000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",87400,95000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",128800,140000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",110400,120000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",155480,169000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",101752,110600,"US",0,"US","M"
2022,"MI","FT","Data Analyst",73600,80000,"US",100,"US","L"
2022,"SE","FT","Data Engineer",171028,185900,"US",0,"US","M"
2022,"SE","FT","Data Engineer",118956,129300,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",124200,135000,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",101200,110000,"US",0,"US","M"
2022,"MI","FT","Data Analytics Manager",142600,155000,"US",0,"US","M"
2022,"MI","FT","Data Analytics Manager",128800,140000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",188600,205000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",138000,150000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",165140,179500,"US",0,"US","M"
2022,"SE","FT","Data Engineer",123280,134000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",165600,180000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",110400,120000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",171028,185900,"US",0,"US","M"
2022,"SE","FT","Data Scientist",118956,129300,"US",0,"US","M"
2022,"SE","FT","Data Scientist",161000,175000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",133400,145000,"US",100,"US","M"
2022,"SE","FT","Data Architect",216200,235000,"US",100,"US","M"
2022,"SE","FT","Data Architect",161000,175000,"US",100,"US","M"
2022,"EN","FT","Data Science Consultant",26000,27317,"ES",50,"ES","L"
2022,"MI","FT","Data Engineer",147200,160000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",82800,90000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",65000,68293,"ES",0,"ES","M"
2022,"SE","FT","Data Engineer",35000,36773,"ES",0,"ES","M"
2022,"SE","FT","Data Engineer",133400,145000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",105800,115000,"US",0,"US","M"
